n04596742_ILSVRC2012_val_00042268, 224
n02025239_ILSVRC2012_val_00026556, 30
n03584829_ILSVRC2012_val_00012032, 58
n04584207_ILSVRC2012_val_00040311, 24
n03297495_ILSVRC2012_val_00007396, 224
n01675722_ILSVRC2012_val_00005647, 24
n01729977_ILSVRC2012_val_00010545, 19
n03902125_ILSVRC2012_val_00019465, 15
n02113978_ILSVRC2012_val_00046981, 19
n01843065_ILSVRC2012_val_00044268, 19
n03337140_ILSVRC2012_val_00028423, 30
n04005630_ILSVRC2012_val_00017246, 224
n01855032_ILSVRC2012_val_00031879, 58
n03131574_ILSVRC2012_val_00040407, 30
n07715103_ILSVRC2012_val_00048429, 24
n03976657_ILSVRC2012_val_00025930, 224
n03874599_ILSVRC2012_val_00024366, 224
n04336792_ILSVRC2012_val_00005839, 224
n03657121_ILSVRC2012_val_00017890, 19
n04049303_ILSVRC2012_val_00040866, 30
n02486261_ILSVRC2012_val_00041861, 24
n02860847_ILSVRC2012_val_00037897, 30
n02165456_ILSVRC2012_val_00017406, 37
n04517823_ILSVRC2012_val_00028443, 30
n03954731_ILSVRC2012_val_00037757, 37
n01773549_ILSVRC2012_val_00029496, 30
n02086240_ILSVRC2012_val_00042523, 24
n02099601_ILSVRC2012_val_00013611, 224
n02128925_ILSVRC2012_val_00031686, 19
n03773504_ILSVRC2012_val_00016766, 224
n02454379_ILSVRC2012_val_00002448, 24
n04523525_ILSVRC2012_val_00041517, 30
n03724870_ILSVRC2012_val_00009544, 224
n01847000_ILSVRC2012_val_00011584, 224
n04346328_ILSVRC2012_val_00000522, 24
n01817953_ILSVRC2012_val_00017242, 37
n02106550_ILSVRC2012_val_00019107, 3
n01910747_ILSVRC2012_val_00000063, 58
n02441942_ILSVRC2012_val_00042483, 30
n03124170_ILSVRC2012_val_00039750, 179
n03796401_ILSVRC2012_val_00025674, 224
n07717410_ILSVRC2012_val_00010479, 73
n04483307_ILSVRC2012_val_00049859, 143
n02423022_ILSVRC2012_val_00003125, 224
n02066245_ILSVRC2012_val_00004755, 30
n07831146_ILSVRC2012_val_00007802, 19
n02817516_ILSVRC2012_val_00031320, 15
n04599235_ILSVRC2012_val_00015111, 224
n01882714_ILSVRC2012_val_00015072, 46
